matchup,round,opening_index,low_player,high_player,low_rating,high_rating,low_color,white,black,white_elo,black_elo,result,low_score,termination,plies,full_moves,config_hash,opening_suite,source_pgn
maia3-1600__vs__maia3-2300,53,27,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,64,32,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,54,27,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,131,66,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,55,28,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1/2-1/2,0.5,threefold repetition,118,59,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,56,28,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,109,55,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,57,29,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1/2-1/2,0.5,threefold repetition,103,52,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,58,29,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1/2-1/2,0.5,threefold repetition,121,61,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,59,30,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1/2-1/2,0.5,stalemate,131,66,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,60,30,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,73,37,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,61,31,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,158,79,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,62,31,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,93,47,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,63,32,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,56,28,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,64,32,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,59,30,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,65,33,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,46,23,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,66,33,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,0-1,1.0,checkmate,80,40,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,67,34,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1-0,1.0,checkmate,27,14,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,68,34,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,135,68,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,69,35,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1/2-1/2,0.5,insufficient material,120,60,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,70,35,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,95,48,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,71,36,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,46,23,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,72,36,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,147,74,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,73,37,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,66,33,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,74,37,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,0-1,1.0,checkmate,110,55,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,75,38,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,126,63,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,76,38,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,63,32,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,77,39,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,58,29,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,78,39,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,53,27,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,79,40,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,156,78,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,80,40,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,47,24,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,81,41,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,36,18,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,82,41,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1/2-1/2,0.5,threefold repetition,36,18,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,83,42,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1/2-1/2,0.5,threefold repetition,138,69,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,84,42,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,73,37,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,85,43,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,108,54,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,86,43,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,101,51,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,87,44,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,36,18,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,88,44,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,0-1,1.0,checkmate,126,63,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,89,45,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,156,78,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,90,45,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,75,38,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,91,46,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,106,53,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,92,46,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,0-1,1.0,checkmate,84,42,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,93,47,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,74,37,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,94,47,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,183,92,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,95,48,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,78,39,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,96,48,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,125,63,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,97,49,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,114,57,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,98,49,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,83,42,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,99,50,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,96,48,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,100,50,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,73,37,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,101,51,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1-0,1.0,checkmate,175,88,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,102,51,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,117,59,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,103,52,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,90,45,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,104,52,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1/2-1/2,0.5,insufficient material,110,55,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,105,53,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1-0,1.0,checkmate,119,60,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,106,53,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,89,45,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,107,54,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,96,48,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,108,54,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,87,44,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,109,55,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,120,60,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,110,55,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,61,31,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,111,56,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,50,25,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,112,56,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,107,54,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,113,57,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,104,52,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,114,57,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1/2-1/2,0.5,threefold repetition,147,74,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,115,58,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,90,45,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,116,58,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,81,41,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,117,59,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,90,45,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,118,59,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,41,21,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,119,60,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,114,57,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,120,60,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,0-1,1.0,checkmate,174,87,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,121,61,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1-0,1.0,checkmate,115,58,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,122,61,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,135,68,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,123,62,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,62,31,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,124,62,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1/2-1/2,0.5,threefold repetition,71,36,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,125,63,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1/2-1/2,0.5,threefold repetition,56,28,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,126,63,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,81,41,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,127,64,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,94,47,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,128,64,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,105,53,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,129,65,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,128,64,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,130,65,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,95,48,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,131,66,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,0-1,0.0,checkmate,82,41,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,132,66,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,55,28,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,133,67,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1/2-1/2,0.5,threefold repetition,70,35,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,134,67,MAIA3 1600,MAIA3 2300,1600,2300,Black,MAIA3 2300,MAIA3 1600,2300,1600,1-0,0.0,checkmate,57,29,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
maia3-1600__vs__maia3-2300,135,68,MAIA3 1600,MAIA3 2300,1600,2300,White,MAIA3 1600,MAIA3 2300,1600,2300,1-0,1.0,checkmate,185,93,031487cefeac31201a68b7d346a4615552c82bd293c4ff9c7ccf97a18a93789f,maia-relative-strength-100.pgn,maia3-1600__vs__maia3-2300.pgn
